station,valid,tmpc,dwpc,relh,drct,sknt,alti,p01m,vsby,gust,wxcodes,source_station,source_network
BOS,2025-06-15 05:15,13.89,11.67,86.46,40.00,6.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 05:54,13.89,11.67,86.46,30.00,6.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 06:54,13.89,11.67,86.46,50.00,6.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 07:22,13.89,11.67,86.46,50.00,6.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 07:54,13.33,11.67,89.64,30.00,6.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 08:29,13.33,11.67,89.64,20.00,5.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 08:54,13.33,11.67,89.64,40.00,5.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 09:54,13.33,11.67,89.64,40.00,5.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 10:54,13.89,11.67,86.46,40.00,6.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 11:54,14.44,11.11,80.39,40.00,9.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 12:54,14.44,11.67,83.40,50.00,8.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 13:54,15.00,11.11,77.56,80.00,8.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 14:54,16.11,11.11,72.23,60.00,9.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 15:54,16.11,10.56,69.61,70.00,8.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 16:54,17.22,11.67,69.83,70.00,10.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 17:54,16.67,10.56,67.19,100.00,9.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 18:54,16.67,12.22,75.03,80.00,9.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 19:54,16.11,12.22,77.73,90.00,8.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 20:54,16.11,12.22,77.73,80.00,8.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 21:54,15.00,12.22,83.47,100.00,8.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 22:54,14.44,12.22,86.51,110.00,9.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 23:54,13.89,12.22,89.68,110.00,6.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 00:54,13.89,12.22,89.68,80.00,5.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 01:54,13.89,12.22,89.68,100.00,6.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 02:54,13.89,12.78,93.01,130.00,4.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 03:54,13.89,12.78,93.01,0.00,0.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 04:54,13.33,12.78,96.44,0.00,0.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 05:54,13.33,12.78,96.44,0.00,0.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 06:13,13.33,12.78,96.44,0.00,0.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 06:21,13.33,12.78,96.44,100.00,3.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 06:54,13.89,12.78,93.01,110.00,3.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 07:42,13.33,12.78,96.44,0.00,0.00,30.20,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 07:54,13.33,12.78,96.44,0.00,0.00,30.20,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 08:38,13.33,12.78,96.44,0.00,0.00,30.19,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-16 08:45,12.78,12.78,100.00,0.00,0.00,30.19,0.00,1.0,M,BR,BOS,MA_ASOS
BOS,2025-06-16 08:54,13.33,12.78,96.44,0.00,0.00,30.19,0.00,0.75,M,BR,BOS,MA_ASOS
BOS,2025-06-16 09:54,13.33,12.78,96.44,0.00,0.00,30.19,0.00,0.75,M,BR,BOS,MA_ASOS
BOS,2025-06-16 10:39,13.33,12.78,96.44,40.00,3.00,30.20,0.00,4.0,M,BR,BOS,MA_ASOS
BOS,2025-06-16 10:54,13.33,12.78,96.44,90.00,3.00,30.20,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-16 11:31,13.89,12.78,93.01,80.00,3.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 11:54,13.89,12.78,93.01,70.00,5.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 12:54,15.00,13.33,89.77,70.00,4.00,30.21,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 13:54,15.56,13.33,86.62,70.00,7.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 14:54,16.67,13.89,83.67,70.00,7.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 15:14,16.67,14.44,86.73,70.00,9.00,30.22,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 15:54,17.78,14.44,80.85,70.00,11.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 16:54,18.33,14.44,78.08,80.00,12.00,30.20,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 17:54,18.33,13.89,75.32,80.00,13.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 18:54,18.33,14.44,78.08,80.00,11.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 19:54,18.89,14.44,75.41,80.00,14.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 20:54,17.78,13.89,77.99,80.00,14.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 21:54,17.78,13.33,75.22,80.00,12.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 22:54,16.11,13.89,86.68,70.00,7.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-16 23:54,16.11,13.89,86.68,90.00,6.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 00:54,15.56,13.89,89.81,120.00,8.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 01:54,15.56,14.44,93.10,150.00,9.00,30.13,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 02:54,15.56,14.44,93.10,180.00,8.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 03:54,15.56,13.89,89.81,160.00,3.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 04:39,15.56,14.44,93.10,60.00,6.00,30.12,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 04:54,15.00,13.89,93.07,90.00,5.00,30.12,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 05:54,15.00,14.44,96.48,90.00,4.00,30.12,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 06:03,15.00,14.44,96.48,60.00,4.00,30.12,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 06:54,15.56,14.44,93.10,70.00,7.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 07:54,15.56,14.44,93.10,100.00,4.00,30.12,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 08:54,15.56,14.44,93.10,70.00,6.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 09:20,15.56,15.00,96.50,80.00,6.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 09:54,15.56,14.44,93.10,100.00,5.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 10:54,15.56,14.44,93.10,120.00,5.00,30.11,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 11:54,16.67,15.00,89.89,120.00,5.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 12:54,17.22,15.56,89.94,60.00,7.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 13:54,18.33,15.56,83.86,70.00,7.00,30.11,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 14:54,19.44,15.56,78.24,90.00,11.00,30.10,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 15:54,20.00,16.11,78.33,100.00,10.00,30.10,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 16:54,19.44,16.11,81.07,100.00,14.00,30.09,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 17:54,20.00,16.11,78.33,100.00,15.00,30.08,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 18:54,18.89,16.11,83.93,110.00,16.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 19:54,18.33,16.11,86.89,110.00,14.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 20:54,18.33,17.22,93.24,110.00,9.00,30.05,T,6.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 21:15,17.78,16.67,93.22,130.00,9.00,30.05,0.51,2.5,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 21:22,17.78,17.22,96.56,130.00,7.00,30.05,1.02,4.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 21:40,18.33,17.78,96.57,120.00,7.00,30.05,1.02,6.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 21:54,18.33,17.78,96.57,120.00,6.00,30.05,1.02,5.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 22:18,18.33,17.78,96.57,120.00,7.00,30.05,T,5.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-17 22:45,18.33,17.78,96.57,110.00,8.00,30.04,0.25,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-17 22:54,18.33,17.78,96.57,110.00,8.00,30.04,0.25,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-17 23:35,17.78,17.22,96.56,120.00,7.00,30.03,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-17 23:54,17.78,17.22,96.56,110.00,4.00,30.03,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 00:54,18.33,17.78,96.57,130.00,6.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 01:06,18.33,17.78,96.57,140.00,7.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 01:54,18.33,17.78,96.57,140.00,5.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 02:05,18.89,17.78,93.27,160.00,7.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 02:34,18.89,17.78,93.27,160.00,7.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 02:49,19.00,18.00,93.93,150.00,6.00,30.02,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 02:54,18.89,18.33,96.59,140.00,5.00,30.02,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 03:54,18.89,17.78,93.27,160.00,7.00,30.01,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-18 04:30,19.44,18.33,93.30,170.00,10.00,30.00,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 04:54,19.44,18.33,93.30,180.00,9.00,29.99,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 05:54,18.89,18.33,96.59,190.00,6.00,30.00,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 06:54,18.89,18.33,96.59,170.00,5.00,29.99,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 07:54,18.89,18.33,96.59,170.00,5.00,29.98,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 08:54,18.89,18.33,96.59,180.00,8.00,29.97,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-18 09:54,18.33,18.33,100.00,180.00,5.00,29.97,T,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-18 10:14,18.33,18.33,100.00,180.00,5.00,29.96,0.00,4.0,M,BR,BOS,MA_ASOS
BOS,2025-06-18 10:54,18.89,18.33,96.59,170.00,4.00,29.97,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 11:20,18.89,18.33,96.59,170.00,6.00,29.96,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 11:54,18.89,18.33,96.59,170.00,5.00,29.96,T,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 12:54,19.44,18.33,93.30,180.00,6.00,29.96,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 13:54,20.00,18.89,93.33,200.00,6.00,29.96,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-18 14:54,20.56,18.89,90.18,170.00,6.00,29.94,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 15:54,22.22,19.44,84.30,180.00,7.00,29.93,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 16:31,22.78,20.00,84.37,180.00,7.00,29.93,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 16:54,22.78,19.44,81.51,180.00,8.00,29.92,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 17:54,23.89,20.00,78.90,210.00,7.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 18:54,24.44,20.00,76.32,210.00,9.00,29.89,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 19:54,23.89,20.00,78.90,230.00,9.00,29.88,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 20:54,23.33,20.00,81.58,190.00,6.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 21:54,24.44,20.56,78.98,210.00,8.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 22:16,25.00,20.56,76.41,210.00,8.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 22:54,24.44,20.00,76.32,220.00,9.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-18 23:54,24.44,20.00,76.32,220.00,7.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 00:54,22.78,20.00,84.37,180.00,3.00,29.86,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 01:54,21.67,20.00,90.26,180.00,5.00,29.88,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 02:54,20.56,19.44,93.36,150.00,3.00,29.87,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 03:54,20.56,19.44,93.36,190.00,5.00,29.86,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 04:54,20.56,20.00,96.63,210.00,5.00,29.86,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 05:54,20.00,19.44,96.61,210.00,3.00,29.83,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 06:33,20.56,20.00,96.63,230.00,6.00,29.83,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 06:54,20.56,20.00,96.63,230.00,5.00,29.82,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-19 07:54,20.56,20.00,96.63,240.00,4.00,29.81,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-19 08:54,20.00,19.44,96.61,190.00,4.00,29.81,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-19 09:07,20.00,19.44,96.61,190.00,7.00,29.82,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-19 09:54,20.00,20.00,100.00,200.00,6.00,29.84,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-19 10:54,21.11,20.00,93.38,210.00,5.00,29.82,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-19 11:54,22.22,20.00,87.26,180.00,4.00,29.82,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 12:45,24.44,21.11,81.72,260.00,11.00,29.81,0.00,10.0,17.00,M,BOS,MA_ASOS
BOS,2025-06-19 12:54,24.44,21.11,81.72,240.00,10.00,29.81,0.00,10.0,17.00,M,BOS,MA_ASOS
BOS,2025-06-19 13:54,25.56,21.67,79.14,230.00,6.00,29.79,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 14:17,26.11,21.67,76.58,220.00,6.00,29.79,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 14:38,26.67,21.67,74.12,250.00,7.00,29.78,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 14:54,27.22,21.67,71.74,250.00,7.00,29.78,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 15:54,28.89,21.67,65.11,220.00,7.00,29.76,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 16:54,30.56,22.22,61.21,230.00,13.00,29.75,0.00,10.0,19.00,M,BOS,MA_ASOS
BOS,2025-06-19 17:54,32.22,21.11,52.04,230.00,10.00,29.72,0.00,10.0,23.00,M,BOS,MA_ASOS
BOS,2025-06-19 18:54,32.78,21.67,52.18,240.00,14.00,29.71,0.00,10.0,19.00,M,BOS,MA_ASOS
BOS,2025-06-19 19:54,32.78,21.11,50.44,210.00,12.00,29.68,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 20:54,31.67,22.22,57.47,190.00,14.00,29.66,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 21:54,30.56,21.67,59.17,190.00,14.00,29.65,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 22:54,28.89,21.11,62.94,190.00,15.00,29.65,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-19 23:54,27.78,21.11,67.13,190.00,11.00,29.65,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 00:54,26.11,20.56,71.54,190.00,13.00,29.65,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 01:54,25.00,20.00,73.83,190.00,10.00,29.64,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 02:54,24.44,20.00,76.32,210.00,8.00,29.62,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 03:54,23.33,20.00,81.58,210.00,10.00,29.60,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 04:54,22.78,19.44,81.51,200.00,11.00,29.59,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 05:54,21.67,18.89,84.24,190.00,12.00,29.57,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 06:54,22.22,18.33,78.66,220.00,13.00,29.58,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 07:54,21.67,18.33,81.37,220.00,12.00,29.57,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 08:54,22.22,18.89,81.44,210.00,12.00,29.58,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-20 09:54,22.22,18.89,81.44,230.00,13.00,29.58,0.00,10.0,19.00,M,BOS,MA_ASOS
BOS,2025-06-20 10:54,22.22,12.78,55.10,260.00,21.00,29.60,0.00,10.0,33.00,M,BOS,MA_ASOS
BOS,2025-06-20 11:54,22.78,12.78,53.28,260.00,15.00,29.61,0.00,10.0,27.00,M,BOS,MA_ASOS
BOS,2025-06-20 12:54,22.78,12.22,51.37,260.00,26.00,29.63,0.00,10.0,35.00,M,BOS,MA_ASOS
BOS,2025-06-20 13:54,23.33,12.78,51.52,270.00,16.00,29.63,0.00,10.0,28.00,M,BOS,MA_ASOS
BOS,2025-06-20 14:54,24.44,12.78,48.19,270.00,21.00,29.65,0.00,10.0,37.00,M,BOS,MA_ASOS
BOS,2025-06-20 15:54,26.11,11.67,40.57,290.00,23.00,29.68,0.00,10.0,37.00,M,BOS,MA_ASOS
BOS,2025-06-20 16:54,27.22,11.67,38.01,270.00,26.00,29.70,0.00,10.0,36.00,M,BOS,MA_ASOS
BOS,2025-06-20 17:54,28.33,11.11,34.34,270.00,15.00,29.71,0.00,10.0,27.00,M,BOS,MA_ASOS
BOS,2025-06-20 18:54,28.33,11.11,34.34,270.00,20.00,29.73,0.00,10.0,28.00,M,BOS,MA_ASOS
BOS,2025-06-20 19:54,28.33,11.11,34.34,270.00,17.00,29.75,0.00,10.0,33.00,M,BOS,MA_ASOS
BOS,2025-06-20 20:54,28.33,11.67,35.63,270.00,18.00,29.77,0.00,10.0,30.00,M,BOS,MA_ASOS
BOS,2025-06-20 21:54,27.22,11.11,36.64,270.00,21.00,29.80,0.00,10.0,33.00,M,BOS,MA_ASOS
BOS,2025-06-20 22:54,26.11,12.22,42.09,270.00,18.00,29.83,0.00,10.0,31.00,M,BOS,MA_ASOS
BOS,2025-06-20 23:54,25.00,11.67,43.34,290.00,13.00,29.86,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-21 00:54,25.00,11.11,41.77,270.00,15.00,29.89,0.00,10.0,23.00,M,BOS,MA_ASOS
BOS,2025-06-21 01:54,23.89,11.67,46.31,280.00,9.00,29.93,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 02:54,22.78,12.22,51.37,290.00,10.00,29.94,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 03:54,22.22,12.22,53.13,290.00,10.00,29.95,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 04:54,21.67,12.22,54.96,280.00,9.00,29.96,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 05:54,21.11,12.78,58.97,290.00,10.00,29.98,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 06:54,20.00,12.78,63.15,290.00,9.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 07:54,19.44,12.78,65.36,280.00,7.00,30.01,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 08:54,18.89,12.78,67.66,280.00,9.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 09:54,19.44,12.78,65.36,290.00,10.00,30.05,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 10:54,20.00,13.33,65.48,280.00,9.00,30.08,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 11:54,21.67,13.33,59.11,300.00,10.00,30.09,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 12:54,23.33,13.33,53.42,300.00,6.00,30.08,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 13:54,24.44,12.22,46.47,280.00,6.00,30.08,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 14:54,25.56,12.22,43.49,310.00,5.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 15:54,25.00,13.33,48.35,120.00,9.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 16:54,25.56,13.33,46.78,110.00,9.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 17:54,25.56,13.33,46.78,100.00,11.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 18:54,26.11,13.89,46.93,110.00,11.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 19:54,25.00,12.22,44.95,110.00,16.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 20:54,23.89,13.33,51.67,110.00,16.00,30.05,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 21:54,24.44,13.89,51.81,120.00,13.00,30.05,0.00,10.0,21.00,M,BOS,MA_ASOS
BOS,2025-06-21 22:54,22.78,14.44,59.38,120.00,9.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-21 23:54,21.11,14.44,65.72,130.00,6.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 00:54,20.56,15.56,73.05,0.00,0.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 01:54,24.44,17.78,66.43,210.00,9.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 02:54,23.33,17.22,68.57,210.00,9.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 03:54,22.78,17.22,70.91,180.00,7.00,30.07,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 04:54,23.89,16.67,64.02,220.00,9.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 05:54,21.67,16.67,73.24,190.00,9.00,30.02,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 06:54,22.22,16.67,70.81,190.00,6.00,30.01,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 07:54,22.78,16.67,68.46,220.00,9.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 08:54,22.78,16.67,68.46,220.00,9.00,29.99,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 09:54,22.78,17.22,70.91,220.00,11.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 10:54,22.78,18.33,76.05,240.00,13.00,30.01,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-22 11:54,21.67,18.89,84.24,210.00,10.00,29.97,0.51,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-22 12:54,22.22,19.44,84.30,210.00,10.00,29.96,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-22 13:54,23.33,19.44,78.82,220.00,5.00,29.96,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 14:54,25.56,20.56,73.93,170.00,8.00,29.93,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-22 15:54,30.00,19.44,53.27,250.00,10.00,29.90,0.00,10.0,17.00,M,BOS,MA_ASOS
BOS,2025-06-22 16:54,32.22,18.89,45.35,260.00,11.00,29.88,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-22 17:54,33.33,20.00,45.66,280.00,13.00,29.87,0.00,10.0,24.00,M,BOS,MA_ASOS
BOS,2025-06-22 18:54,33.89,20.56,45.81,290.00,13.00,29.86,0.00,10.0,28.00,M,BOS,MA_ASOS
BOS,2025-06-22 19:54,33.33,21.11,48.89,290.00,11.00,29.87,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-22 20:54,32.78,21.11,50.44,310.00,15.00,29.87,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-22 21:54,32.78,20.56,48.74,310.00,12.00,29.89,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-22 22:54,31.11,20.56,53.55,280.00,12.00,29.91,0.00,10.0,19.00,M,BOS,MA_ASOS
